loan_id,customer_id,branch_id,loan_type_id,disbursement_date,due_date,loan_amount,interest_rate,emi_amount,paid_amount,outstanding_balance,loan_status,default_flag
L11422,C0164,B019,2,16-02-24,15-02-26,3207665,13.51,29403.6,941601.19,2266063.81,Closed,No
L11423,C1289,B012,5,19-10-22,18-10-25,2755897,8.6,25262.39,583710.64,2172186.36,Active,No
L11424,C0918,B027,1,31-05-22,30-05-25,2726652,12.0,24994.31,1645612.29,1081039.71,Active,No
L11425,C0240,B020,6,15-10-23,13-10-29,427390,10.87,3917.74,418168.21,9221.79,Closed,No
L11426,C1320,B023,6,19-12-22,17-12-29,1209056,8.68,11083.01,735188.44,473867.56,Active,No
L11427,C0497,B024,4,30-11-22,28-11-29,4444824,10.77,40744.22,1165905.45,3278918.55,Closed,No
L11428,C1263,B021,6,28-03-22,26-03-30,4570461,8.74,41895.89,4337969.07,232491.93,Active,No
L11429,C0282,B028,2,13-01-23,12-01-25,3225201,14.37,29564.34,2957996.13,267204.87,Active,No
L11430,C0569,B022,3,14-01-23,14-01-24,3499114,9.65,32075.21,2608674.04,890439.96,Active,No
L11431,C0994,B029,4,30-11-23,28-11-29,3760398,14.16,34470.32,2263195.7,1497202.3,Closed,No
L11432,C1484,B006,6,15-06-22,12-06-32,3293980,8.66,30194.82,2295501.72,998478.28,Active,No
L11433,C0988,B013,4,19-04-22,17-04-28,135466,13.36,1241.77,68782.8,66683.2,Active,No
L11434,C0116,B018,1,11-12-22,10-12-25,4447742,9.04,40770.97,1771046.05,2676695.95,Active,No
L11435,C0597,B021,3,04-07-23,03-07-25,2177306,12.88,19958.64,1865343.35,311962.65,Active,No
L11436,C1072,B021,1,30-04-22,28-04-30,4674374,13.43,42848.43,4469228.47,205145.53,Active,No
L11437,C1361,B002,4,16-02-24,13-02-34,3715383,9.77,34057.68,3483500.67,231882.33,Active,No
L11438,C0225,B008,1,01-05-24,30-04-28,3487469,7.69,31968.47,1843384.72,1644084.28,Defaulted,Yes
L11439,C0362,B003,2,31-08-22,29-08-28,3011474,7.61,27605.18,1524938.1,1486535.9,Defaulted,Yes
L11440,C0051,B022,6,14-02-23,11-02-33,2310086,10.49,21175.79,1331824.68,978261.32,Active,No
L11441,C1302,B030,2,26-04-23,25-04-25,3490842,9.39,31999.39,731828.4,2759013.6,Active,No
L11442,C0179,B026,3,16-08-22,15-08-24,520948,12.3,4775.36,416122.13,104825.87,Active,No
L11443,C0754,B003,2,06-01-23,05-01-27,1965407,11.77,18016.23,708212.64,1257194.36,Closed,No
L11444,C0592,B014,5,15-02-24,14-02-27,1895720,13.09,17377.43,1252420.85,643299.15,Active,No
L11445,C0756,B015,2,03-06-23,02-06-27,2944407,14.5,26990.4,1705298.4,1239108.6,Active,No
L11446,C1186,B030,6,08-02-22,08-02-23,2731406,13.7,25037.89,966257.82,1765148.18,Active,No
L11447,C0823,B011,1,24-06-22,21-06-32,3631212,15.03,33286.11,1712260.8,1918951.2,Active,No
L11448,C0116,B004,4,30-04-24,29-04-28,4150306,11.92,38044.47,1496623.52,2653682.48,Closed,No
L11449,C0312,B001,1,14-03-22,14-03-23,4079048,12.54,37391.27,2411482.27,1667565.73,Closed,No
L11450,C0452,B003,1,06-06-24,06-06-26,1681286,15.11,15411.79,1500566.18,180719.82,Active,No
L11451,C0972,B005,6,11-06-24,09-06-34,1675120,14.77,15355.27,1154019.69,521100.31,Active,No
L11452,C1302,B010,4,22-03-23,21-03-25,2522427,9.47,23122.25,2389937.98,132489.02,Closed,No
L11453,C0039,B014,1,13-02-22,13-02-23,3927726,8.95,36004.16,3291754.6,635971.4,Active,No
L11454,C0004,B026,4,24-03-24,24-03-26,2126715,10.61,19494.89,894326.13,1232388.87,Active,No
L11455,C0065,B013,5,11-10-22,10-10-24,4744845,8.88,43494.41,1759563.2,2985281.8,Active,No
L11456,C0232,B021,6,23-11-22,22-11-24,4355621,12.89,39926.53,3980766.77,374854.23,Active,No
L11457,C0874,B027,6,26-03-24,26-03-26,1196617,8.62,10968.99,568099.74,628517.26,Active,No
L11458,C0589,B024,2,04-02-23,03-02-28,402185,10.0,3686.7,298931.24,103253.76,Closed,No
L11459,C1048,B006,2,20-03-23,19-03-25,2384637,9.1,21859.17,633354.89,1751282.11,Active,No
L11460,C0955,B027,2,15-12-23,14-12-27,4606277,9.1,42224.21,3803232.66,803044.34,Active,No
L11461,C0757,B007,3,27-03-23,25-03-31,3837666,9.67,35178.61,3700175.96,137490.04,Active,No
L11462,C0031,B012,3,12-10-22,11-10-27,3282479,13.05,30089.39,1437019.09,1845459.91,Active,No
L11463,C1066,B029,2,12-05-22,10-05-28,1060302,13.57,9719.44,345052.39,715249.61,Defaulted,Yes
L11464,C1349,B014,1,04-09-23,03-09-25,2234002,14.65,20478.35,1150332.87,1083669.13,Active,No
L11465,C1214,B023,1,20-02-22,19-02-25,2129249,9.28,19518.12,819681.86,1309567.14,Active,No
L11466,C0021,B021,2,23-11-23,22-11-27,3851458,8.28,35305.03,2536852.82,1314605.18,Closed,No
L11467,C1250,B001,4,09-04-23,08-04-26,3213788,7.77,29459.72,2945035.28,268752.72,Closed,No
L11468,C0921,B026,6,09-01-22,07-01-32,4890100,10.16,44825.92,4702023.69,188076.31,Active,No
L11469,C0765,B023,5,31-10-22,29-10-28,1789735,10.03,16405.9,1377919.84,411815.16,Active,No
L11470,C0624,B030,3,21-02-24,18-02-33,4238743,8.47,38855.14,3634673.83,604069.17,Active,No
L11471,C0179,B016,2,10-10-23,09-10-25,3260644,10.34,29889.24,3172178.88,88465.12,Closed,No
L11472,C0933,B020,3,23-02-23,22-02-28,1721577,12.75,15781.12,1154785.47,566791.53,Active,No
L11473,C0586,B018,4,24-07-22,23-07-24,588782,7.59,5397.17,255766.03,333015.97,Closed,No
L11474,C1171,B013,6,29-04-23,27-04-28,100053,8.31,917.15,41548.39,58504.61,Active,No
L11475,C0575,B002,1,28-04-23,27-04-27,4094551,10.54,37533.38,2951578.49,1142972.51,Active,No
L11476,C0240,B004,1,25-02-23,25-02-24,442928,13.22,4060.17,251728.24,191199.76,Active,No
L11477,C1104,B007,6,24-01-22,22-01-30,651076,7.81,5968.2,544768.35,106307.65,Closed,No
L11478,C1432,B018,2,24-12-22,22-12-28,3522321,10.73,32287.94,3388851.51,133469.49,Active,No
L11479,C1192,B021,3,11-10-23,10-10-24,555817,7.96,5094.99,243761.02,312055.98,Closed,No
L11480,C0651,B017,6,09-10-22,07-10-30,675206,13.76,6189.39,253210.2,421995.8,Active,No
L11481,C0301,B022,2,04-06-22,03-06-25,491333,11.36,4503.89,237323.08,254009.92,Active,No
L11482,C0635,B027,4,16-01-24,14-01-31,2004522,13.0,18374.78,643979.76,1360542.24,Active,No
L11483,C0153,B028,1,02-05-22,30-04-28,1264640,10.65,11592.53,878536.37,386103.63,Closed,No
L11484,C1428,B003,4,02-05-23,01-05-26,947280,10.84,8683.4,932779.39,14500.61,Defaulted,Yes
L11485,C0161,B009,3,26-07-23,24-07-30,1192587,11.23,10932.05,1103368.13,89218.87,Closed,No
L11486,C0831,B004,6,16-10-22,14-10-28,3886529,11.67,35626.52,3483542.77,402986.23,Active,No
L11487,C0489,B010,4,21-04-22,20-04-24,4736341,11.48,43416.46,3320779.95,1415561.05,Active,No
L11488,C1179,B018,5,05-10-23,03-10-30,882400,14.46,8088.67,642291.39,240108.61,Closed,No
L11489,C1199,B025,3,21-04-23,18-04-33,2573192,11.33,23587.59,2339449.53,233742.47,Defaulted,Yes
L11490,C0721,B023,5,29-03-23,28-03-25,4762138,14.36,43652.93,2574792.04,2187345.96,Active,No
L11491,C0996,B020,2,06-05-23,05-05-27,3373540,13.16,30924.12,1201000.18,2172539.82,Active,No
L11492,C0374,B022,6,28-05-23,26-05-29,4364912,11.54,40011.69,1688959.09,2675952.91,Active,No
L11493,C0779,B020,2,17-06-22,15-06-30,3529927,9.4,32357.66,1302671.46,2227255.54,Active,No
L11494,C0934,B008,4,11-05-22,09-05-30,1055942,13.8,9679.47,223334.73,832607.27,Closed,No
L11495,C0653,B029,4,27-06-22,26-06-27,2564368,11.62,23506.71,1147768.72,1416599.28,Active,No
L11496,C0271,B015,5,09-05-23,08-05-27,4317862,7.86,39580.4,2837641.07,1480220.93,Active,No
L11497,C0799,B010,2,11-12-22,09-12-31,4003151,11.91,36695.55,2712095.9,1291055.1,Closed,No
L11498,C0330,B006,3,24-02-24,22-02-31,1709192,9.73,15667.59,625867.62,1083324.38,Closed,No
L11499,C0350,B027,2,09-05-22,08-05-24,4603948,14.89,42202.86,2596334.16,2007613.84,Closed,No
L11500,C0004,B001,6,15-04-24,14-04-30,1678434,15.08,15385.65,1536924.26,141509.74,Closed,No
L11501,C1261,B007,3,16-06-22,16-06-23,2263288,9.88,20746.81,2187220.88,76067.12,Active,No
L11502,C0482,B025,3,03-01-23,02-01-26,1744557,11.01,15991.77,956780.06,787776.94,Active,No
L11503,C1292,B024,1,07-08-22,06-08-26,1513796,10.55,13876.46,310005.02,1203790.98,Active,No
L11504,C1030,B009,6,24-05-22,23-05-25,3451898,9.86,31642.4,1303333.15,2148564.85,Active,No
L11505,C0718,B009,1,26-03-22,25-03-26,1356231,10.48,12432.12,336526.55,1019704.45,Active,No
L11506,C1181,B023,5,25-05-22,24-05-24,3566857,7.64,32696.19,1072608.33,2494248.67,Active,No
L11507,C1229,B004,6,28-12-22,25-12-32,457175,14.96,4190.77,403592.56,53582.44,Active,No
L11508,C0106,B026,3,05-02-23,05-02-24,2914631,9.0,26717.45,1674947.58,1239683.42,Active,No
L11509,C0239,B024,4,25-08-23,24-08-24,4240401,11.79,38870.34,3374218.74,866182.26,Closed,No
L11510,C0480,B017,3,15-05-23,13-05-29,4802823,9.87,44025.88,3830854.87,971968.13,Active,No
L11511,C0951,B013,4,23-05-24,22-05-30,4257257,14.43,39024.86,2252107.6,2005149.4,Active,No
L11512,C0957,B001,5,03-02-22,02-02-27,3356560,15.39,30768.47,3142815.21,213744.79,Active,No
L11513,C0832,B014,3,02-11-22,01-11-27,1596856,9.8,14637.85,951208.51,645647.49,Active,No
L11514,C1051,B026,6,20-02-22,19-02-27,3266106,13.51,29939.31,971440.01,2294665.99,Active,No
L11515,C1457,B008,6,23-12-23,20-12-32,1261310,11.45,11562.01,395330.4,865979.6,Active,No
L11516,C0620,B005,5,20-03-23,19-03-25,3887304,11.57,35633.62,1422919.63,2464384.37,Active,No
L11517,C0497,B019,1,07-06-24,05-06-33,3290934,8.58,30166.9,2667187.72,623746.28,Active,No
L11518,C0585,B024,1,31-01-24,29-01-31,3160326,15.06,28969.66,2327419.91,832906.09,Closed,No
L11519,C1269,B028,2,26-02-24,24-02-31,3190999,14.61,29250.82,1236893.96,1954105.04,Active,No
L11520,C1306,B012,1,24-05-23,22-05-28,1926165,9.01,17656.51,547931.05,1378233.95,Active,No
L11521,C1225,B015,6,15-06-24,14-06-30,2316296,9.57,21232.71,991972.74,1324323.26,Active,No
L11522,C0018,B004,6,18-08-22,16-08-31,4970484,11.45,45562.77,2798139.31,2172344.69,Active,No
L11523,C0725,B008,6,19-04-24,19-04-26,2949464,8.43,27036.75,2326333.12,623130.88,Active,No
L11524,C0162,B022,6,25-02-24,23-02-29,4538508,11.92,41602.99,2557003.31,1981504.69,Active,No
L11525,C0335,B019,5,19-04-22,18-04-24,1681094,12.53,15410.03,1673134.07,7959.93,Closed,No
L11526,C1291,B030,1,19-01-24,17-01-30,4418415,14.91,40502.14,2277999.18,2140415.82,Active,No
L11527,C1212,B018,1,27-08-23,24-08-32,1976185,8.04,18115.03,1973226.72,2958.28,Active,No
L11528,C0555,B021,3,22-08-23,21-08-27,3263868,9.43,29918.79,2469573.29,794294.71,Active,No
L11529,C0963,B024,3,12-04-23,11-04-27,901326,9.34,8262.16,706482.68,194843.32,Defaulted,Yes
L11530,C1283,B017,2,02-11-22,31-10-28,1844034,14.14,16903.65,1542720.5,301313.5,Active,No
L11531,C1412,B009,1,16-04-22,15-04-25,2446857,8.84,22429.52,2316041.29,130815.71,Active,No
L11532,C1417,B025,2,24-08-23,23-08-26,2299130,7.57,21075.36,1643450.31,655679.69,Active,No
L11533,C0632,B022,2,06-11-22,03-11-32,4449599,14.89,40787.99,2448666.25,2000932.75,Active,No
L11534,C0277,B004,2,14-07-22,13-07-24,3037536,14.78,27844.08,1963058.85,1074477.15,Active,No
L11535,C0082,B024,4,18-10-23,17-10-25,2368030,12.58,21706.94,624768.48,1743261.52,Closed,No
L11536,C0767,B019,5,30-07-23,28-07-29,523744,15.08,4800.99,341062.3,182681.7,Active,No
L11537,C0397,B010,6,14-03-22,13-03-25,4235083,10.17,38821.59,3476931.88,758151.12,Active,No
L11538,C0900,B011,6,22-07-22,20-07-28,4333139,10.85,39720.44,3630841.39,702297.61,Active,No
L11539,C1277,B009,2,08-03-22,06-03-29,3962263,8.71,36320.74,1439629.98,2522633.02,Defaulted,Yes
L11540,C0601,B026,6,02-02-22,01-02-26,3647288,9.61,33433.47,3427391.41,219896.59,Active,No
L11541,C0541,B015,6,19-01-23,19-01-24,1478614,11.82,13553.96,327838.12,1150775.88,Active,No
L11542,C1463,B009,4,22-10-22,20-10-31,710536,11.94,6513.25,532135.07,178400.93,Active,No
L11543,C1363,B028,3,23-10-22,23-10-23,1870906,11.22,17149.97,455096.41,1415809.59,Defaulted,Yes
L11544,C0367,B009,3,30-03-24,29-03-29,1710728,12.39,15681.67,788171.3,922556.7,Active,No
L11545,C1217,B015,5,21-08-23,19-08-30,2952294,12.6,27062.7,2151092.19,801201.81,Defaulted,Yes
L11546,C0114,B007,3,27-04-22,26-04-25,1219982,13.44,11183.17,789242.56,430739.44,Active,No
L11547,C0564,B030,4,30-05-24,28-05-32,1499582,11.29,13746.17,742422.75,757159.25,Active,No
L11548,C0835,B008,1,21-03-22,20-03-26,3419372,15.16,31344.24,1758974.96,1660397.04,Closed,No
L11549,C0336,B023,3,23-05-23,21-05-28,1355009,8.86,12420.92,396116.35,958892.65,Active,No
L11550,C0908,B014,1,02-03-23,01-03-24,4901977,15.24,44934.79,2481264.43,2420712.57,Closed,No
L11551,C0385,B025,5,08-01-22,07-01-26,2608616,10.96,23912.31,640607.82,1968008.18,Active,No
L11552,C0803,B029,1,09-02-23,07-02-32,3512135,14.87,32194.57,1785553.95,1726581.05,Closed,No
L11553,C1439,B007,6,12-12-22,10-12-30,2867040,14.49,26281.2,1833481.08,1033558.92,Active,No
L11554,C1148,B009,3,14-06-24,13-06-28,484453,15.12,4440.82,177202.9,307250.1,Closed,No
L11555,C0244,B015,3,24-05-23,23-05-24,4871855,9.52,44658.67,2845985.18,2025869.82,Active,No
L11556,C0231,B005,6,27-03-22,26-03-24,3042174,9.48,27886.6,2946932.11,95241.89,Active,No
L11557,C1010,B029,1,16-04-24,15-04-29,3006550,9.15,27560.04,2535466.61,471083.39,Active,No
L11558,C0544,B027,4,05-05-24,03-05-33,403066,14.38,3694.77,369150.22,33915.78,Active,No
L11559,C1028,B029,5,06-08-23,04-08-30,621938,10.11,5701.1,150109.64,471828.36,Active,No
L11560,C1332,B030,3,06-05-23,03-05-33,1750073,11.51,16042.34,624698.49,1125374.51,Active,No
L11561,C1437,B015,3,14-09-22,13-09-25,457739,9.86,4195.94,364466.93,93272.07,Active,No
L11562,C1246,B011,1,08-01-24,07-01-27,3678183,7.56,33716.68,2493704.46,1184478.54,Closed,No
L11563,C0568,B006,4,14-04-24,14-04-27,2811867,9.86,25775.45,978555.36,1833311.64,Active,No
L11564,C0571,B015,4,22-11-23,21-11-25,2941875,13.92,26967.19,1873763.37,1068111.63,Active,No
L11565,C1026,B025,5,29-10-22,29-10-23,156536,8.24,1434.91,31452.9,125083.1,Defaulted,Yes
L11566,C0579,B012,2,03-09-22,01-09-31,2647591,11.65,24269.58,787070.07,1860520.93,Closed,No
L11567,C0324,B010,2,18-02-23,17-02-27,3981916,12.1,36500.9,3438860.79,543055.21,Closed,No
L11568,C1296,B006,2,10-02-23,09-02-27,4847575,8.25,44436.1,2193929.7,2653645.3,Closed,No
L11569,C0643,B003,2,02-04-24,31-03-33,821151,9.26,7527.22,278549.68,542601.32,Closed,No
L11570,C0122,B002,2,02-05-23,01-05-24,246291,8.76,2257.67,187892.65,58398.35,Closed,No
L11571,C1450,B007,1,12-10-22,10-10-29,1489136,10.65,13650.41,1344275.47,144860.53,Active,No
L11572,C1029,B001,5,14-01-24,13-01-26,1288229,15.27,11808.77,1166474.96,121754.04,Active,No
L11573,C1148,B028,6,09-10-22,08-10-27,4150139,14.74,38042.94,3408243.48,741895.52,Closed,No
L11574,C1123,B005,6,07-03-22,05-03-31,3088250,7.54,28308.96,958099.33,2130150.67,Active,No
L11575,C0423,B017,4,16-12-23,15-12-24,1760481,8.14,16137.74,455465.82,1305015.18,Closed,No
L11576,C0952,B018,3,11-02-23,08-02-33,1824150,13.83,16721.38,524894.0,1299256.0,Active,No
L11577,C0437,B016,2,19-05-24,17-05-34,779564,11.07,7146.0,534129.74,245434.26,Active,No
L11578,C1334,B026,4,30-12-22,29-12-25,2022624,13.52,18540.72,970030.32,1052593.68,Active,No
L11579,C0548,B021,4,29-08-23,27-08-30,2595516,9.16,23792.23,794834.48,1800681.52,Closed,No
L11580,C0051,B011,1,09-01-22,08-01-27,848349,9.62,7776.53,704151.39,144197.61,Active,No
L11581,C1014,B018,5,24-12-23,22-12-29,4947231,11.05,45349.62,3046302.92,1900928.08,Active,No
L11582,C1170,B016,5,31-01-22,29-01-29,1087362,9.6,9967.49,328371.71,758990.29,Closed,No
L11583,C1068,B012,6,06-05-24,06-05-25,1114971,10.46,10220.57,579879.9,535091.1,Defaulted,Yes
L11584,C1257,B029,4,20-11-23,19-11-24,1066837,8.19,9779.34,660072.19,406764.81,Closed,No
L11585,C1109,B029,6,14-10-23,13-10-24,768703,15.47,7046.44,382298.03,386404.97,Active,No
L11586,C0616,B003,2,15-06-22,13-06-30,3871186,13.66,35485.87,1301882.01,2569303.99,Active,No
L11587,C0588,B030,2,22-06-23,21-06-27,1372986,8.83,12585.7,1250032.31,122953.69,Active,No
L11588,C0944,B030,6,12-12-23,11-12-24,1822781,13.1,16708.83,416056.21,1406724.79,Defaulted,Yes
L11589,C0275,B025,1,27-12-23,26-12-27,1629168,9.11,14934.04,829105.14,800062.86,Closed,No
L11590,C0459,B025,4,12-05-22,11-05-25,1721016,14.11,15775.98,966626.26,754389.74,Defaulted,Yes
L11591,C0383,B016,1,20-05-22,20-05-23,1742624,10.59,15974.05,1609536.33,133087.67,Active,No
L11592,C1298,B006,3,27-05-22,26-05-25,2411984,8.96,22109.85,845249.81,1566734.19,Active,No
L11593,C0323,B022,5,08-08-23,07-08-24,1687638,11.3,15470.02,1563238.66,124399.34,Closed,No
L11594,C1084,B017,5,31-03-24,29-03-32,1384802,8.47,12694.02,462776.96,922025.04,Active,No
L11595,C0407,B009,4,28-08-22,25-08-32,3437049,11.26,31506.28,1614146.25,1822902.75,Closed,No
L11596,C0100,B009,3,25-07-22,23-07-29,1149256,14.5,10534.85,709474.51,439781.49,Active,No
L11597,C1302,B008,4,20-03-23,18-03-31,2963587,12.18,27166.21,1942621.24,1020965.76,Active,No
L11598,C0736,B013,1,08-06-24,08-06-27,620826,13.15,5690.91,394624.8,226201.2,Closed,No
L11599,C1170,B003,6,23-01-22,21-01-31,4080043,11.82,37400.39,4038633.04,41409.96,Active,No
L11600,C0183,B021,2,11-03-23,09-03-30,3672586,9.38,33665.37,2737160.25,935425.75,Active,No
L11601,C1317,B028,4,22-12-22,20-12-28,1979411,12.99,18144.6,443468.98,1535942.02,Defaulted,Yes
L11602,C0946,B011,2,11-06-22,09-06-28,3836121,14.21,35164.44,2355345.0,1480776.0,Active,No
L11603,C0152,B025,6,05-03-24,04-03-31,2375090,11.94,21771.66,1444405.19,930684.81,Defaulted,Yes
L11604,C0196,B013,4,10-05-22,09-05-26,630953,13.81,5783.74,242478.04,388474.96,Active,No
L11605,C0250,B007,3,10-06-23,08-06-29,2313131,14.06,21203.7,1532308.95,780822.05,Active,No
L11606,C1013,B016,3,08-05-23,07-05-27,523440,9.83,4798.2,340139.96,183300.04,Active,No
L11607,C1275,B022,6,14-08-22,11-08-32,4070962,14.45,37317.15,1737935.38,2333026.62,Active,No
L11608,C1196,B012,2,13-10-22,11-10-30,2770874,10.83,25399.68,1358290.34,1412583.66,Active,No
L11609,C1452,B012,4,03-12-23,02-12-27,2117713,9.56,19412.37,1357804.48,759908.52,Closed,No
L11610,C1142,B024,5,10-10-22,09-10-25,2091387,10.17,19171.05,1314681.1,776705.9,Defaulted,Yes
L11611,C0710,B011,1,14-09-23,12-09-28,4061210,15.1,37227.76,2563186.88,1498023.12,Active,No
L11612,C1231,B026,1,22-04-22,21-04-27,2740624,11.54,25122.39,1749184.75,991439.25,Active,No
L11613,C1345,B020,6,23-02-22,22-02-25,3291183,14.58,30169.18,762624.02,2528558.98,Active,No
L11614,C1249,B005,2,27-12-23,26-12-25,2289734,11.94,20989.23,1565034.52,724699.48,Closed,No
L11615,C0614,B013,5,08-01-22,07-01-27,2863855,14.09,26252.0,2593005.42,270849.58,Closed,No
L11616,C0603,B026,1,13-03-24,11-03-34,4345280,9.56,39831.73,4225523.47,119756.53,Defaulted,Yes
L11617,C1001,B020,6,22-07-22,20-07-30,2320505,12.03,21271.3,1381335.96,939169.04,Active,No
L11618,C0319,B010,3,13-06-23,10-06-32,1362776,9.05,12492.11,730909.91,631866.09,Closed,No
L11619,C1310,B015,1,02-12-23,30-11-28,2584269,11.36,23689.13,589320.31,1994948.69,Active,No
L11620,C1272,B007,5,27-03-23,25-03-29,389234,9.63,3567.98,385037.13,4196.87,Closed,No
L11621,C0414,B008,4,05-10-23,04-10-26,4766125,8.69,43689.48,3438516.96,1327608.04,Active,No
L11622,C0405,B024,6,17-03-23,15-03-31,4209272,12.74,38584.99,2412414.46,1796857.54,Active,No
L11623,C1326,B011,3,18-09-23,16-09-28,1914574,12.1,17550.26,1535079.13,379494.87,Active,No
L11624,C1116,B010,3,17-02-22,15-02-31,2254071,13.48,20662.32,2171097.07,82973.93,Closed,No
L11625,C0403,B020,4,13-01-24,11-01-32,3447509,11.04,31602.17,1130513.37,2316995.63,Active,No
L11626,C1331,B009,4,06-09-22,04-09-30,2250318,8.07,20627.92,1662455.79,587862.21,Closed,No
L11627,C0662,B006,6,02-11-23,31-10-31,187085,9.18,1714.95,47644.94,139440.06,Active,No
L11628,C1455,B024,2,26-05-22,24-05-29,225721,12.19,2069.11,57278.31,168442.69,Active,No
L11629,C0746,B002,1,29-01-23,28-01-28,2522747,7.74,23125.18,1199510.84,1323236.16,Active,No
L11630,C0940,B027,3,04-04-23,03-04-26,3892434,14.55,35680.65,3339180.31,553253.69,Defaulted,Yes
L11631,C0543,B022,1,06-01-22,06-01-24,2059651,10.02,18880.13,918436.28,1141214.72,Closed,No
L11632,C0104,B018,6,15-09-23,13-09-28,4898884,8.26,44906.44,1607748.22,3291135.78,Active,No
L11633,C0588,B001,6,07-01-24,06-01-28,4625899,7.64,42404.07,2313166.96,2312732.04,Active,No
L11634,C1358,B016,5,09-12-23,07-12-31,2213701,13.75,20292.26,1199478.42,1014222.58,Closed,No
L11635,C0176,B019,2,21-10-23,20-10-26,3805522,12.25,34883.95,2075631.72,1729890.28,Active,No
L11636,C0160,B028,1,09-06-24,09-06-27,3752913,12.32,34401.7,1321267.9,2431645.1,Active,No
L11637,C1043,B001,6,13-06-22,12-06-27,4910815,8.38,45015.8,3957408.09,953406.91,Active,No
L11638,C1259,B015,1,11-09-23,08-09-32,1809613,10.95,16588.12,1023529.68,786083.32,Active,No
L11639,C0676,B018,3,18-06-22,15-06-32,4937455,9.25,45260.0,2393757.89,2543697.11,Closed,No
L11640,C0786,B005,4,25-04-24,25-04-26,4999911,14.21,45832.52,2967730.11,2032180.89,Active,No
L11641,C0357,B005,2,03-04-24,01-04-33,1115241,9.44,10223.04,784716.31,330524.69,Closed,No
L11642,C1085,B005,5,05-11-22,03-11-31,4414235,10.18,40463.82,4405276.21,8958.79,Closed,No
L11643,C0218,B025,3,11-05-23,08-05-33,4752483,14.84,43564.43,4307486.48,444996.52,Active,No
L11644,C1305,B001,6,15-02-23,14-02-26,1575242,8.1,14439.72,615966.17,959275.83,Active,No
L11645,C0924,B004,5,20-09-22,19-09-26,3604685,9.71,33042.95,2980724.67,623960.33,Defaulted,Yes
L11646,C0259,B010,5,05-11-23,04-11-26,1357095,12.48,12440.04,927449.2,429645.8,Active,No
L11647,C0526,B008,2,05-07-22,04-07-25,1641295,13.04,15045.2,1073979.1,567315.9,Defaulted,Yes
L11648,C0264,B007,6,18-04-23,16-04-29,1013379,13.31,9289.31,935692.33,77686.67,Active,No
L11649,C0232,B028,5,16-06-23,15-06-24,693182,8.94,6354.17,296537.26,396644.74,Closed,No
L11650,C0026,B011,5,07-02-22,06-02-25,3186788,11.46,29212.22,2410816.44,775971.56,Active,No
L11651,C0233,B024,5,23-09-23,21-09-30,658904,13.05,6039.95,279753.05,379150.95,Active,No
L11652,C0034,B010,1,01-03-22,01-03-23,3021348,9.94,27695.69,1581134.66,1440213.34,Active,No
L11653,C0839,B011,3,09-01-23,07-01-30,1620429,14.97,14853.93,1400831.08,219597.92,Defaulted,Yes
L11654,C1122,B017,2,18-02-23,17-02-27,4207553,9.87,38569.24,2875463.04,1332089.96,Active,No
L11655,C1471,B020,4,18-01-23,17-01-27,4516521,7.5,41401.44,4244490.14,272030.86,Active,No
L11656,C0107,B021,2,20-11-22,18-11-30,3461028,15.3,31726.09,3028340.53,432687.47,Active,No
L11657,C0621,B024,4,25-03-24,23-03-33,3464033,12.14,31753.64,2520988.14,943044.86,Defaulted,Yes
L11658,C0016,B016,3,27-04-22,25-04-29,2013063,8.8,18453.08,2008935.13,4127.87,Closed,No
L11659,C0679,B028,1,14-06-23,12-06-30,3475205,14.95,31856.05,2282679.53,1192525.47,Active,No
L11660,C1416,B016,4,21-01-24,19-01-31,4600364,10.67,42170.0,1710090.92,2890273.08,Active,No
L11661,C1409,B014,3,19-04-22,19-04-23,3760662,10.48,34472.74,974390.3,2786271.7,Closed,No
